,Unnamed: 0,Unnamed: 0.1,Date,High,Low,Open,Close,Volume,Adj Close,Ticker,Security,Sector,1_Day_Close_Change,1_Week_Close_Change,1_Month_Close_Change,1_Day_Volume_Change,1_Week_Volume_Change,1_Month_Volume_Change,Day_Class,Month_Class,Week_Class
276,151630,1939,2016-01-26,65.87999725341797,62.52000045776367,62.68999862670898,65.87999725341797,2266000.0,65.87999725341797,VC,Visteon,consumer_discretionary,0.0605279843236326,-0.3585199687335964,-0.4260324276523613,0.1759211209133369,1.8880958450165688,6.148264984227129,1,0,0
277,151631,1940,2016-01-27,67.02999877929689,64.98000335693361,65.54000091552734,65.59999847412111,1552000.0,65.59999847412111,VC,Visteon,consumer_discretionary,-0.004250133439134829,-0.35956264494117796,-0.4284718664245749,-0.3150926743159753,0.4848832759280522,3.89589905362776,0,0,0
278,151632,1941,2016-01-28,67.0,65.09999847412111,66.66000366210939,65.66999816894531,1848100.0,65.66999816894531,VC,Visteon,consumer_discretionary,0.0010670685434819305,-0.36019097272550904,-0.43582476539448267,0.1907860824742269,1.1855487228003785,5.187144291931705,1,0,0
279,151633,1942,2016-01-29,66.87999725341797,64.87000274658203,65.76000213623047,66.87999725341797,1556200.0,66.87999725341797,VC,Visteon,consumer_discretionary,0.018425447208933358,-0.3516238849823119,-0.42444062814211897,-0.15794599859314973,0.229614412136536,3.2882336731882065,1,0,0
280,159677,583,2011-08-06,61.86000061035156,56.59000015258789,60.13000106811523,57.52999877929688,1786400.0,55.743385314941406,WTW,Weight Watchers,consumer_discretionary,-0.06758512045509267,-0.2657306968767974,-0.27158779014857604,-0.6725146198830411,0.5158252015273652,1.0402010050251258,0,0,0
281,159680,586,2011-08-09,58.849998474121094,55.5,58.38999938964844,58.4900016784668,2120300.0,56.67356872558594,WTW,Weight Watchers,consumer_discretionary,0.016686996689375674,-0.2521416396477231,-0.23662229728808,0.18691222570532906,-0.2112566029313296,3.2019421323820847,1,0,0
282,159681,587,2011-08-10,60.56000137329102,56.43000030517578,57.52999877929688,58.47000122070313,1591100.0,56.65419387817383,WTW,Weight Watchers,consumer_discretionary,-0.0003419466095010426,-0.26230129138520475,-0.2368833317052909,-0.24958732254869603,0.20391949152542369,2.1531906460562817,0,0,0
283,160600,1506,2014-02-14,23.18000030517578,21.950000762939453,23.09000015258789,22.100000381469727,9840800.0,22.100000381469727,WTW,Weight Watchers,consumer_discretionary,-0.2773054141070324,-0.24002749520457256,-0.30915909535509034,4.4619526003219185,14.058607498087225,13.736148547469304,0,0,0
284,160601,1507,2014-02-15,22.07999992370605,20.81999969482422,22.07999992370605,20.899999618530273,4863900.0,20.899999618530273,WTW,Weight Watchers,consumer_discretionary,-0.054298676118830436,-0.25330475921989104,-0.3056478620047857,-0.5057414031379563,5.617551020408163,1.7516972165648337,0,0,0
285,160605,1511,2014-02-19,21.489999771118164,20.71999931335449,20.90999984741211,20.850000381469727,2388700.0,20.850000381469727,WTW,Weight Watchers,consumer_discretionary,-0.0023923080369923078,-0.29750673291489904,-0.2694464010992316,-0.5088920413659821,1.6209128812815448,0.6150777552400271,0,0,0
286,160606,1512,2014-02-20,21.850000381469727,20.520000457763672,20.81999969482422,20.96999931335449,3038100.0,20.96999931335449,WTW,Weight Watchers,consumer_discretionary,0.00575534434960545,-0.3142577055044972,-0.26524181357171417,0.2718633566375015,0.6862407726036521,1.0541582150101418,1,0,0
287,160978,1884,2015-02-27,14.199999809265135,10.899999618530273,14.199999809265135,11.329999923706055,18019700.0,11.329999923706055,WTW,Weight Watchers,consumer_discretionary,-0.3547835838104332,-0.4049370074102093,-0.3439490663931807,11.977817788980913,18.040257819103974,10.45853999745644,0,0,0
288,160979,1885,2015-02-28,11.5,10.399999618530273,11.270000457763672,10.779999732971193,3992300.0,10.779999732971193,WTW,Weight Watchers,consumer_discretionary,-0.04854370648176986,-0.4106069331128637,-0.3613743916512361,-0.7784480318762244,5.721043771043773,3.389072119613017,0,0,0
289,160982,1888,2015-03-03,11.149999618530273,10.470000267028807,10.779999732971193,10.59000015258789,1586600.0,10.59000015258789,WTW,Weight Watchers,consumer_discretionary,-0.017625193422053487,-0.4123196513002677,-0.3744831682400883,-0.602584976078952,0.9203582667634956,1.5743955865649846,0,0,0
290,160983,1889,2015-03-04,10.800000190734863,9.9399995803833,10.600000381469727,9.970000267028807,2875400.0,9.970000267028807,WTW,Weight Watchers,consumer_discretionary,-0.05854578627249352,-0.4335227243787002,-0.4111045429821514,0.8123030379427707,2.193114936146585,3.6655849423981834,0,0,0
291,160984,1890,2015-03-05,10.119999885559082,9.489999771118164,10.050000190734863,9.550000190734863,2561200.0,9.550000190734863,WTW,Weight Watchers,consumer_discretionary,-0.04212638566148297,-0.4561503142834893,-0.4545973691660704,-0.10927175349516594,0.8445804825351098,0.9820461228911934,0,0,0
292,161003,1909,2015-03-24,8.109999656677246,7.320000171661378,8.010000228881836,7.3400001525878915,4937800.0,7.3400001525878915,WTW,Weight Watchers,consumer_discretionary,-0.08364545033071412,-0.26082578781371346,-0.5986878192905623,1.0604214479449197,1.6245349208036568,7.312794612794613,0,0,0
293,161004,1910,2015-03-25,7.440000057220459,6.829999923706055,7.329999923706055,6.9000000953674325,4167600.0,6.9000000953674325,WTW,Weight Watchers,consumer_discretionary,-0.05994551063671661,-0.2951991703520479,-0.6227446828879237,-0.1559803961278302,2.72672806939104,6.016161616161616,0,0,0
294,161293,2199,2016-01-08,20.13999938964844,14.4399995803833,20.01000022888184,14.850000381469727,14745700.0,14.850000381469727,WTW,Weight Watchers,consumer_discretionary,-0.2461929032304289,-0.3162983033641608,-0.3936300318392487,4.0136683553772405,1.9497299459891977,9.982943542380458,0,0,0
295,161294,2200,2016-01-09,15.899999618530273,14.68000030517578,15.020000457763672,15.479999542236328,7233500.0,15.479999542236328,WTW,Weight Watchers,consumer_discretionary,0.042424184820408106,-0.28729281622405545,-0.3758064508686205,-0.5094502126043525,0.4469893978795758,3.2605136058428554,1,0,0
296,161297,2203,2016-01-12,15.899999618530273,14.300000190734865,15.59000015258789,14.8100004196167,5497500.0,14.8100004196167,WTW,Weight Watchers,consumer_discretionary,-0.043281598348344434,-0.29643700919749816,-0.3566463890046574,-0.2399944701734983,0.2271753203268003,1.1850158982511925,0,0,0
297,161298,2204,2016-01-13,16.020000457763672,14.609999656677244,14.8100004196167,14.739999771118164,3510800.0,14.739999771118164,WTW,Weight Watchers,consumer_discretionary,-0.004726579778202789,-0.2980952489943731,-0.3596872511726217,-0.3613824465666212,-0.060781166399143875,0.39538950715421306,0,0,0
298,161299,2205,2016-01-14,15.350000381469727,13.56999969482422,15.140000343322756,14.399999618530273,3268100.0,14.399999618530273,WTW,Weight Watchers,consumer_discretionary,-0.023066496463188143,-0.2690355806675797,-0.4056954234180224,-0.06912954312407428,0.11118289075515952,1.0100252168030015,0,0,0
299,161342,2248,2016-02-26,12.25,10.9399995803833,11.25,11.010000228881836,15453700.0,11.010000228881836,WTW,Weight Watchers,consumer_discretionary,-0.2919614087566437,-0.2620643315963933,-0.19927271062677554,0.4749696963912458,-0.08364958136666589,0.560475401890298,0,0,0
300,162904,583,2011-08-06,12.568848609924315,11.178329467773438,12.51467227935791,11.458239555358887,18838300.0,9.734018325805664,WYND,Wyndham Destinations,consumer_discretionary,-0.12058210871276842,-0.2713177951368725,-0.2830508262184426,0.06256980089119524,2.4887678945126583,4.038864815706414,0,0,0
301,16718,583,2011-08-06,57.4000015258789,53.86999893188477,56.63999938964844,53.88999938964844,1019500.0,44.13899993896485,NFG,National Fuel Gas,utilities,-0.07848837531663844,-0.25494265138382843,-0.2617808302787885,-0.6888637958922086,1.2736396074933096,0.4452792741706833,0,0,0
302,19949,587,2011-08-10,11.170000076293944,10.18000030517578,10.93000030517578,10.210000038146973,2445300.0,9.23080825805664,CATY,Cathay General Bancorp,financials,-0.0924444410536024,-0.26068068588586224,-0.3713054075096216,0.6239208394209059,5.734508399889838,7.0809649702577655,0,0,0
303,45185,7,2010-06-04,13.880000114440918,13.210000038146973,13.81999969482422,13.729999542236328,1646000.0,11.147808074951172,FAF,First American Financial Corp,financials,-0.007230685612536813,-0.29299693675096417,0.0,-0.150539299169118,1.1097154575749806,0.0,0,1,0
304,45186,8,2010-06-05,13.9399995803833,13.479999542236328,13.800000190734865,13.56999969482422,1138600.0,11.01789665222168,FAF,First American Financial Corp,financials,-0.011653303186202946,-0.2758804770244383,0.0,-0.3082624544349939,0.7385860436707894,0.0,0,1,0
305,45189,11,2010-06-08,13.75,13.25,13.600000381469727,13.510000228881836,1763500.0,10.969182014465332,FAF,First American Financial Corp,financials,-0.004421478798210199,-0.2790821561426449,0.0,0.548831898823116,1.692777523285998,0.0,0,1,0
